DepRate,D1,D2,D3,D4,D5,D6,D7,D8,KerFeed,ReactordP,ClayOP
15.6496,0,0,0,0,0,0,0,2,0.868642962,-0.405153453,0.237781332
16.1232,0,0,0,0,0,0,0,2,0.960410217,-0.394208553,0.237477541
15.6473,0,0,0,0,0,0,0,2,0.868642962,-0.448399154,0.23742691
14.6332,0,0,0,0,0,0,0,2,0.67491209,-0.46868726,0.237578805
14.5936,0,0,0,0,0,0,0,2,0.668114515,-0.475894877,0.237123119
14.2776,0,0,0,0,0,0,0,2,0.606936345,-0.499920266,0.222541179
14.5683,0,0,0,0,0,0,0,2,0.664715728,-0.50792873,0.186744542
14.6323,0,0,0,0,0,0,0,2,0.67491209,-0.490043162,0.187098964
14.7913,0,0,0,0,0,0,0,2,0.705501175,-0.447598307,0.187250859
15.3765,0,0,0,0,0,0,0,2,0.817661153,-0.406488197,0.187048332
15.3143,0,0,0,0,0,0,0,2,0.804066004,-0.417433096,0.186845805
16.0032,0,0,0,0,0,0,0,2,0.936618706,-0.397411939,0.187301491
16.335,0,0,0,0,0,0,0,2,0.997796877,-0.373119601,0.186845805
15.7753,0,0,0,0,0,0,0,2,0.892434472,-0.372051806,0.187048332
16.0815,0,0,0,0,0,0,0,2,0.950213855,-0.355234033,0.186795173
15.9749,0,0,0,0,0,0,0,2,0.929821132,-0.399547529,0.186542015
15.4988,0,0,0,0,0,0,0,2,0.841452664,-0.385399244,0.18669391
15.6638,0,0,0,0,0,0,0,2,0.872041749,-0.328005258,0.187352123
16.0445,0,0,0,0,0,0,0,2,0.943416281,-0.290899379,0.187200227
15.9426,0,0,0,0,0,0,0,2,0.923023558,-0.267140939,0.1869977
15.5531,0,0,0,0,0,0,0,2,0.851649026,-0.266340093,0.187048332
15.8356,0,0,0,0,0,0,0,2,0.902630834,-0.285026506,0.186542015
15.9594,0,0,0,0,0,0,0,2,0.926422345,-0.285026506,0.187048332
16.01,0,0,0,0,0,0,0,2,0.936618706,-0.29517056,0.186845805
16.1164,0,0,0,0,0,0,0,2,0.95701143,-0.293835816,0.186896437
15.8434,0,0,0,0,0,0,0,2,0.906029621,-0.298373945,0.187048332
17.064,0,0,0,0,0,0,0,2,1.137147153,-0.259933322,0.186542015
17.2727,0,0,0,0,0,0,0,2,1.1779326,-0.321331539,0.187250859
17.638,0,0,0,0,0,0,0,2,1.245908344,-0.281556172,0.187149596
17.5278,0,0,0,0,0,0,0,2,1.225515621,-0.293835816,0.096164366
17.9357,0,0,0,0,0,0,0,2,1.303687727,-0.328272207,0.08578486
18.368,0,0,0,0,0,0,0,2,1.385258621,-0.291967175,0.122087815
18.4824,0,0,0,0,0,0,0,2,1.409050131,-0.28636125,0.198845527
