DepRate,D1,D2,D3,D4,D5,D6,D7,D8,KerFeed,KerTemp,WaterLev,BrineLev,WaterpH,WCBootLev,ECPdP,ECPLev,ReactorIP,ReactordP,ReactorCauLev,ClaydP,ClayOP,KerFeed,KerTemp,WaterLev,BrineLev,WaterpH,WCBootLev,ECPdP,ECPLev,ReactorIP,ReactordP,ReactorCauLev,ClaydP,ClayOP
8.6876,0,1,0,0,0,0,0,0,9.5,31.7,33.704,37.1007,12.30000019,64.16,20,82,903.67,20,62.3,76.89,709.97,1.423300671,-1.047100816,-0.815165859,-0.366611253,0.880345455,1.620982632,-0.217210622,0.389089743,1.796700488,-0.004958427,0.576054667,1.034808234,0.695988987
8.311,0,1,0,0,0,0,0,0,9.08,30.51,27.9775,37.1069,12.39999962,28.67,20,81.99,892,19.58,66.65,77.08,710,1.156712489,-1.420386086,-1.299965778,-0.365863122,1.022281296,-1.572338111,-0.217210622,0.38760839,1.657905257,-0.039429828,0.908411573,1.043183017,0.696474798
8.3776,0,1,0,0,0,0,0,0,9.16,30.95,35.5379,36.8871,12.10000038,69.22,20,82.02,890.86,19.82,69.64,77.84,710.13,1.20749119,-1.282364642,-0.659909669,-0.392385597,0.596472423,2.076271529,-0.217210622,0.392052447,1.644346854,-0.019731884,1.136859194,1.076682149,0.698579981
8.4946,0,1,0,0,0,0,0,0,9.28,32.64,34.9651,37.06,12.10000038,65.43,20.01,82,893.66,19.89,50.38,78.31,709.92,1.283659243,-0.752236821,-0.70840236,-0.371522376,0.596472423,1.735254746,-0.214070654,0.389089743,1.677648195,-0.013986651,-0.334679661,1.097398718,0.695179301
8.3369,0,1,0,0,0,0,0,0,9.11,32.71,29.2282,37.1932,12.19999981,53.41,20.01,81.98,889.75,19.45,41.32,76.55,710.08,1.175754502,-0.730278864,-1.194082732,-0.355449611,0.738408265,0.65371867,-0.214070654,0.386127038,1.631145251,-0.050099547,-1.026898874,1.01982178,0.697770296
8.44,0,1,0,0,0,0,0,0,9.22,33.28,33.2664,37.2921,12.10000038,59.13,20,82.01,893.58,20.32,39.5,76.38,709.92,1.245575217,-0.551478357,-0.852212649,-0.343515704,0.596472423,1.168393076,-0.217210622,0.390571095,1.676696728,0.021305498,-1.165953948,1.012328553,0.695179301
8.6089,0,1,0,0,0,0,0,0,9.41,33.3,45.1053,37.4238,12.10000038,46.62,20,93.93,894.58,19.14,48.3,76.38,709.86,1.366174632,-0.545204655,0.150057107,-0.327623938,0.596472423,0.042767759,-0.217210622,2.156342754,1.688590064,-0.075542724,-0.493599746,1.012328553,0.694207678
8.6388,0,1,0,0,0,0,0,0,9.44,32.63,40.986,35.9939,12.10000038,31,20,80,904.86,20.42,54.19,81.9,710.02,1.385216645,-0.755373672,-0.198678823,-0.500164829,0.596472423,-1.362689271,-0.217210622,0.09281933,1.810853558,0.029512975,-0.043580854,1.25563804,0.696798673
8.4238,0,1,0,0,0,0,0,0,9.21,32.17,34.9559,36.6934,12.19999981,31.01,20,79.98,897.14,20.25,57.55,79.97,710.06,1.239227879,-0.899668819,-0.709181223,-0.41575868,0.738408265,-1.361789491,-0.217210622,0.089856626,1.719037004,0.015560265,0.213136205,1.170567875,0.697446421
8.0719,0,1,0,0,0,0,0,0,8.82,32.16,30.9797,37.6212,12.19999981,25.89,20,80,882.5,19.53,61.05,75.41,709.93,0.99168171,-0.90280567,-1.045802446,-0.30380439,0.738408265,-1.822477071,-0.217210622,0.09281933,1.544918565,-0.043533566,0.480549808,0.969573081,0.695341238
7.8773,0,1,0,0,0,0,0,0,8.61,31.01,26.9314,36.6546,12.19999981,44.26,19.99,80,872.8,18.88,51.8,71.65,709.99,0.858387619,-1.263543536,-1.388527586,-0.420440536,0.738408265,-0.169580422,-0.22035059,0.09281933,1.429553206,-0.096882163,-0.226186142,0.803840533,0.696312861
8.0909,0,1,0,0,0,0,0,0,8.84,31.71,32.9444,37.3465,12.39999962,68.02,20,80,882.16,19.39,44.89,73.81,709.95,1.004376385,-1.043963965,-0.879472856,-0.336951451,1.022281296,1.968297877,-0.217210622,0.09281933,1.540874831,-0.055024033,-0.754136999,0.899048593,0.695665112
8.0047,0,1,0,0,0,0,0,0,8.75,32.42,45.977,36.8657,12.19999981,50.48,20,80,876.04,19.01,48.69,70.86,709.91,0.947250346,-0.821247543,0.223854381,-0.394967858,0.738408265,0.390083005,-0.217210622,0.09281933,1.468087614,-0.086212444,-0.46380223,0.769019066,0.695017364
6.7984,0,1,0,0,0,0,0,0,7.43,33.24,43.197,36.6205,12.10000038,66.8,20.01,80,828.09,16.19,48.95,62.68,709.8,0.109401774,-0.564025761,-0.011497714,-0.42455526,0.596472423,1.858524665,-0.214070654,0.09281933,0.897802152,-0.31766328,-0.443937219,0.408462617,0.693236055
7.1165,0,1,0,0,0,0,0,0,7.78,32.66,39.6282,36.7575,12.19999981,53.06,20,80,845.09,16.16,49.9,64.92,710.11,0.331558592,-0.745963119,-0.31362885,-0.408023963,0.738408265,0.622226355,-0.217210622,0.09281933,1.099988865,-0.320125523,-0.371353527,0.507196901,0.698256107
6.9585,0,1,0,0,0,0,0,0,7.61,32.73,36.7805,36.3768,12.10000038,51.73,19.99,80,843.32,15.71,52.52,63.99,709.97,0.223653852,-0.724005162,-0.554712362,-0.453961663,0.596472423,0.502555558,-0.22035059,0.09281933,1.07893766,-0.357059167,-0.171175344,0.466204542,0.695988987
7.4326,0,1,0,0,0,0,0,0,8.12,32.51,34.0653,36.7083,12.19999981,59.35,20,79.99,864.55,16.65,40.78,67.56,710.13,0.547368073,-0.793015884,-0.784578552,-0.41396075,0.738408265,1.188188245,-0.217210622,0.091337978,1.331433183,-0.279908888,-1.068156973,0.623562308,0.698579981
7.2561,0,1,0,0,0,0,0,0,7.93,31.78,39.7641,36.2023,12,59,20,80,856.03,17.35,37.03,70.14,709.75,0.426768657,-1.022006008,-0.302123689,-0.47501795,0.454535233,1.15669593,-0.217210622,0.09281933,1.230101961,-0.222456553,-1.354671547,0.737283046,0.692426369
7.083,0,1,0,0,0,0,0,0,7.74,31.72,43.3448,36.6387,11.89999962,64.86,20,80,846.59,16.81,50.44,68.38,709.91,0.306169241,-1.040827114,0.00101489,-0.422359132,0.312598043,1.683967262,-0.217210622,0.09281933,1.117828869,-0.266776926,-0.330095428,0.659706108,0.695017364
7.0854,0,1,0,0,0,0,0,0,7.74,30.75,42.6042,36.3259,12,53.47,20,80,850.24,17.34,53.06,69.25,710.03,0.306169241,-1.345101662,-0.061683586,-0.460103583,0.454535233,0.659117353,-0.217210622,0.09281933,1.161239545,-0.223277301,-0.129917245,0.698053799,0.69696061
7.2709,0,1,0,0,0,0,0,0,7.95,31.54,44.8225,36.5465,11.69999981,55.12,20.01,80.01,859.88,18.06,47.6,70.01,710.04,0.439463332,-1.097290432,0.126115534,-0.433484574,0.028725011,0.807581124,-0.214070654,0.094300682,1.275891304,-0.16418347,-0.547082466,0.731552931,0.697122547
7.6361,0,1,0,0,0,0,0,0,8.35,31.99,38.9936,36.3369,11.80000019,47.91,20,80,879.33,18.98,50.71,72.14,709.96,0.693356839,-0.956132137,-0.367353469,-0.458776253,0.170662201,0.158839434,-0.217210622,0.09281933,1.50721669,-0.088674687,-0.309466379,0.825438657,0.69582705
7.5594,0,1,0,0,0,0,0,0,8.26,32.59,34.1618,36.3766,11.69999981,53.34,20,79.99,878.77,18.9,37.5,72.76,709.88,0.6362308,-0.767921076,-0.776408956,-0.453985796,0.028725011,0.647420207,-0.217210622,0.091337978,1.500556422,-0.095240668,-1.318761721,0.852766897,0.694531552
7.5149,0,1,0,0,0,0,0,0,8.21,32.21,29.9302,36.3415,11.80000019,52.37,20,79.99,882.74,17.87,29.38,74.7,710.04,0.604494112,-0.887121415,-1.134652095,-0.458221187,0.170662201,0.560141506,-0.217210622,0.091337978,1.547772966,-0.179777675,-1.93916128,0.93827784,0.697122547
8.1557,0,1,0,0,0,0,0,0,8.91,32.65,23.4957,36.6437,11.89999962,40.84,20,80.01,909.73,20.54,28.95,81.97,710.02,1.048807749,-0.74909997,-1.679390605,-0.4217558,0.312598043,-0.477305329,-0.217210622,0.094300682,1.868774105,0.039361946,-1.972014951,1.258723486,0.696798673
8.2265,0,1,0,0,0,0,0,0,8.99,32.11,46.5202,35.7439,11.89999962,46.88,20,80,890.73,19.77,40.38,84.05,709.98,1.09958645,-0.918489925,0.269841165,-0.53033143,0.312598043,0.06616205,-0.217210622,0.09281933,1.64280072,-0.023835622,-1.098718527,1.350405321,0.696150924
8.1667,0,1,0,0,0,0,0,0,8.93,32.31,40.4955,35.9092,12,58.12,20,79.97,893.58,19.34,46.44,84.4,709.98,1.061502424,-0.855752905,-0.240204076,-0.510385273,0.454535233,1.077515253,-0.217210622,0.088375274,1.676696728,-0.059127771,-0.635710975,1.365832553,0.696150924
8.2149,0,1,0,0,0,0,0,0,8.98,33.65,34.9401,35.8505,12.19999981,52.36,20,79.99,897.73,19.29,46.33,82.03,710,1.093239112,-0.435414869,-0.710518835,-0.517468391,0.738408265,0.559241725,-0.217210622,0.091337978,1.726054072,-0.06323151,-0.644115402,1.261368154,0.696474798
8.3246,0,1,0,0,0,0,0,0,9.1,33.65,31.8853,36.04,12.19999981,48.01,20,80,903.38,19.38,46.3,82.29,709.98,1.169407164,-0.435414869,-0.969135231,-0.494602108,0.738408265,0.167837239,-0.217210622,0.09281933,1.793251421,-0.055844781,-0.646407519,1.272828384,0.696150924
7.3182,0,1,0,0,0,0,0,0,8,33.94,33.8342,35.5308,11.80000019,47.6,20,79.97,860.47,18.97,50.32,79.34,705.6,0.471200021,-0.34444619,-0.804143253,-0.556045441,0.170662201,0.130946241,-0.217210622,0.088375274,1.282908372,-0.089495434,-0.339263895,1.142798857,0.625222446
6.4082,0,1,0,0,0,0,0,0,7,33.1,33.6967,35.8487,11.30000019,59.8,20,79.99,814.81,17.08,53.66,68.7,699.99,-0.163533746,-0.607941675,-0.81578387,-0.517685591,-0.539021053,1.228678365,-0.217210622,0.091337978,0.73985865,-0.244616739,-0.084074913,0.673811006,0.534375697
5.6904,0,1,0,0,0,0,0,0,6.22,32.1,30.4779,35.5836,12.10000038,52.91,20.01,79.97,787.6,15.16,36.29,61.6,699.84,-0.658626085,-0.921626776,-1.088284346,-0.549674254,0.596472423,0.608729649,-0.214070654,0.088375274,0.416240977,-0.402200288,-1.411210423,0.360858587,0.53194664
5.245,0,1,0,0,0,0,0,0,5.73,32.47,28.6777,35.6276,11.5,52.19,20,79.99,768.86,12.91,29.86,53.71,700.02,-0.96964563,-0.805563288,-1.240687527,-0.544364933,-0.255148021,0.543945458,-0.217210622,0.091337978,0.19335986,-0.586868508,-1.902487414,0.013084701,0.534861508
5.3988,0,1,0,0,0,0,0,0,5.9,31.97,27.4765,36.129,11.69999981,67.31,20,79.99,778.42,13.43,34.1,55.14,700.03,-0.86174089,-0.962405839,-1.34237995,-0.483862798,0.028725011,1.904413467,-0.217210622,0.091337978,0.307060152,-0.544189631,-1.578534935,0.076115963,0.535023446
5.38,0,1,0,0,0,0,0,0,5.88,31.52,26.3543,35.4743,11.5,54,20,80,780.87,13.61,36.81,55.06,699.94,-0.874435565,-1.103564134,-1.43738431,-0.562863092,-0.255148021,0.706805716,-0.217210622,0.09281933,0.336198825,-0.529416173,-1.371480402,0.072589738,0.533566011
5.724,0,1,0,0,0,0,0,0,6.26,31.96,25.1989,35.8868,11.80000019,46.24,20,80,802.07,14.97,38.67,59.35,700.01,-0.633236734,-0.96554269,-1.53519935,-0.513088201,0.170662201,0.008576103,-0.217210622,0.09281933,0.588337549,-0.417794493,-1.229369173,0.261683524,0.534699571
5.5397,0,1,0,0,0,0,0,0,6.05,31.63,24.0208,34.8436,11.60000038,39,18.81,79.86,762.16,14.7,39.96,58.09,661.69,-0.766530825,-1.069058773,-1.63493615,-0.638967393,-0.113210831,-0.642864928,-0.590866798,0.072080401,0.113674509,-0.439954679,-1.13080816,0.206145489,-0.085843642
4.2369,0,1,0,0,0,0,0,0,4.63,33.93,40.1279,35.8146,11.39999962,53.11,17.32,79.6,637.92,11.95,42.97,32.64,610.31,-1.667852774,-0.347583041,-0.271324734,-0.521800315,-0.397085211,0.626725258,-1.058722011,0.033565247,-1.363953558,-0.665660282,-0.900832461,-0.915634662,-0.917876791
4.513,0,1,0,0,0,0,0,0,4.93,33.64,47.5886,36.5519,11.5,62.42,20,79.97,742.74,11.58,38.69,49.76,684.74,-1.477432644,-0.43855172,0.360290869,-0.432832976,-0.255148021,1.464420837,-0.217210622,0.088375274,-0.117294077,-0.696027945,-1.227841096,-0.161022631,0.287421522
4.8932,0,1,0,0,0,0,0,0,5.35,33.87,44.4362,37.178,11.5,57.49,20.01,79.99,753.34,12.25,31.88,51.04,679.91,-1.210844462,-0.366404147,0.093411752,-0.35728374,-0.255148021,1.020829085,-0.214070654,0.091337978,0.008775285,-0.641037853,-1.748151563,-0.10460304,0.209205871
5.0183,0,1,0,0,0,0,0,0,5.49,33.76,43.3435,36.9311,11.5,65.06,20,79.99,762.15,12.37,32.68,52.94,680.02,-1.121981735,-0.400909508,0.000904833,-0.387076275,-0.255148021,1.70196287,-0.217210622,0.091337978,0.113555575,-0.631188881,-1.687028454,-0.020855209,0.21098718
5.2412,0,1,0,0,0,0,0,0,5.73,34.06,40.5124,37.2285,11.80000019,52.34,20,79.98,772.62,12.8,32.03,52.7,680.07,-0.96964563,-0.306803978,-0.238773339,-0.351190087,0.170662201,0.557442164,-0.217210622,0.089856626,0.238078803,-0.595896732,-1.73669098,-0.031433883,0.211796866
5.4166,0,1,0,0,0,0,0,0,5.92,33.41,39.7351,36.7353,11.89999962,31.29,20,80,787.89,13.3,35.97,57.55,679.99,-0.849046215,-0.510699294,-0.3045788,-0.410702757,0.312598043,-1.336595639,-0.217210622,0.09281933,0.419690044,-0.55485935,-1.435659667,0.182343474,0.210501369
5.9577,0,1,0,0,0,0,0,0,6.51,31.96,37.863,36.2416,11.89999962,30.89,19.99,79.95,816.21,15.24,41.75,63.76,680.15,-0.474553292,-0.96554269,-0.463068965,-0.470275761,0.312598043,-1.372586856,-0.22035059,0.08541257,0.75650932,-0.395634307,-0.994045203,0.456066647,0.213092363
7.0038,0,1,0,0,0,0,0,0,7.66,31.5,35.4467,35.7181,11.80000019,34.44,20,79.97,871.65,20.09,43.11,79.47,679.99,0.25539054,-1.109837836,-0.667630572,-0.533444623,0.170662201,-1.053164804,-0.217210622,0.088375274,1.415875869,0.002428302,-0.890135917,1.148528972,0.210501369
6.7095,0,1,0,0,0,0,0,0,7.33,32.12,30.8027,36.5691,11.89999962,41.73,20,79.98,847.62,18.05,43.46,73.01,679.94,0.045928397,-0.915353074,-1.060787094,-0.430757514,0.312598043,-0.397224871,-0.217210622,0.089856626,1.130079005,-0.165004218,-0.863394557,0.863786348,0.209691683
6.8658,0,1,0,0,0,0,0,0,7.5,32.87,26.081,36.841,12.19999981,35.55,20,79.97,854,17.9,45.67,72.24,680.03,0.153833137,-0.680089248,-1.460521623,-0.397948318,0.738408265,-0.953289176,-0.217210622,0.088375274,1.205958488,-0.177315432,-0.694541967,0.829846438,0.211149117
7.0897,0,1,0,0,0,0,0,0,7.75,33.2,20.7919,36.588,12,47.78,19.99,79.99,886.91,18.68,34.82,79,711.05,0.312516579,-0.576573165,-1.908291683,-0.428476919,0.454535233,0.147142289,-0.22035059,0.091337978,1.597368177,-0.113297116,-1.523524137,1.127812403,0.7134782
0.3626,0,0,1,0,0,0,0,0,0.2,32.01,19.941,31.5593,12,16.75,0.63,77.65,221.88,1.01,31.64,17.73,294.17,-4.479723362,-0.949858435,-1.980328049,-1.035272063,0.454535233,-2.644876383,-6.299328383,-0.255298405,-6.312057075,-1.563558208,-1.766488496,-1.572834743,-6.037358297
1.8451,0,0,1,0,0,0,0,0,1.02,32.68,19.8491,47.2145,12,18.95,3.66,76.76,140.28,2.08,47,0,150.71,-3.959241673,-0.739689417,-1.988108214,0.85378462,0.454535233,-2.446924688,-5.347918119,-0.387138739,-7.282553294,-1.47573821,-0.592924798,-2.354334235,-8.360508853
11.9298,0,0,1,0,0,0,0,0,6.61,34.62,14.9821,40.2649,12,37.28,20,80.02,757.07,16.37,47.87,25.37,667.3,-0.411079915,-0.131140321,-2.400143699,0.015201381,0.454535233,-0.797627162,-0.217210622,0.095782034,0.053137428,-0.302889822,-0.526453417,-1.236080308,0.005003108
13.3989,0,0,1,0,0,0,0,0,7.42,34.59,15.3132,36.6977,11.69999981,31.73,20,79.99,820.79,16.86,48.5,31.82,700.04,0.103054436,-0.140550874,-2.372113095,-0.415239814,0.028725011,-1.2970053,-0.217210622,0.091337978,0.810980799,-0.262673188,-0.478318968,-0.951778463,0.535185383
13.9058,0,0,1,0,0,0,0,0,7.7,35.53,23.0413,36.9103,12.39999962,30.3,19.99,79.94,836.56,17.96,49.07,32.75,699.85,0.280779891,0.15431312,-1.717859667,-0.389586137,1.022281296,-1.425673901,-0.22035059,0.083931217,0.998538708,-0.172390947,-0.434768753,-0.910786103,0.532108577
10.1433,0,0,1,0,0,0,0,0,5.62,35.83,26.4889,36.0667,11.5,33.4,20,79.98,752.32,13.67,49.91,24.01,700,-1.039466345,0.248418651,-1.425989205,-0.491380315,-0.255148021,-1.146741968,-0.217210622,0.089856626,-0.003355918,-0.524491687,-0.370589488,-1.296026124,0.534537634
11.3691,0,0,1,0,0,0,0,0,6.3,37.28,25.3848,36.3594,11.89999962,34.21,20,79.96,783.78,15.91,50.38,26.91,700.05,-0.607847383,0.703262047,-1.519461237,-0.456061258,0.312598043,-1.073859754,-0.217210622,0.086893922,0.370808433,-0.340644214,-0.334679661,-1.168200488,0.53534732
11.3955,0,0,1,0,0,0,0,0,6.31,37.62,22.8724,36.5131,11.5,24.22,20,79.99,788.66,16.25,51.24,26.85,700.01,-0.601500046,0.809914981,-1.732158577,-0.437514832,-0.255148021,-1.972740402,-0.217210622,0.091337978,0.428847913,-0.312738794,-0.268972319,-1.170845156,0.534699571
9.3807,0,0,1,0,0,0,0,0,5.2,36.76,18.2543,36.466,11.80000019,42.67,20,79.92,741.17,12.75,52.11,19.7,699.91,-1.306054527,0.540145794,-2.12312243,-0.44319822,0.170662201,-0.312645511,-0.217210622,0.080968513,-0.135966614,-0.600000471,-0.202500938,-1.486001466,0.5330802
9.7693,0,0,1,0,0,0,0,0,5.41,36.85,15.8347,36.9805,11.5,32.42,20,79.36,750.31,13.58,39.96,20.49,700.03,-1.172760436,0.568377454,-2.327963412,-0.381115355,-0.255148021,-1.23492045,-0.217210622,-0.001987202,-0.027261523,-0.531878416,-1.13080816,-1.45118,0.535023446
12.6526,0,0,1,0,0,0,0,0,7.01,36.28,26.4456,37.6943,11.39999962,71.96,20.01,79.86,825.84,18.93,38.59,29.16,700.08,-0.157186409,0.389576946,-1.429654941,-0.294983676,-0.397085211,2.322811366,-0.214070654,0.072080401,0.871042146,-0.092778425,-1.235481484,-1.069025425,0.535833131
14.4023,0,0,1,0,0,0,0,0,7.98,35.69,25.4003,37.4731,11.5,28.46,20,79.92,880.23,23.98,42.56,34.86,700.04,0.458505345,0.204502737,-1.518149022,-0.321675085,-0.255148021,-1.5912335,-0.217210622,0.080968513,1.517920692,0.321699137,-0.932158055,-0.817781934,0.535185383
15.3214,0,0,1,0,0,0,0,0,8.49,35.25,22.4592,37.5009,11.30000019,31.72,20,79.92,896.94,27.71,45.52,38.91,699.94,0.782219567,0.066481292,-1.767139687,-0.318320559,-0.539021053,-1.29790508,-0.217210622,0.080968513,1.716658337,0.627838009,-0.70600255,-0.639266821,0.533566011
16.6992,0,0,1,0,0,0,0,0,9.25,37.04,25.3364,37.0723,11.80000019,33.71,20,79.95,909.7,31.81,48.97,40.59,688.94,1.26461723,0.627977623,-1.523558734,-0.370038179,0.170662201,-1.118848775,-0.217210622,0.08541257,1.868417305,0.964344545,-0.442409142,-0.565216108,0.355435131
17.8105,0,0,1,0,0,0,0,0,9.87,38.66,22.2668,36.461,11.30000019,32.82,20,79.99,887.01,36,53.13,43.71,680.05,1.658152165,1.136147486,-1.783428084,-0.443801552,-0.539021053,-1.198929233,-0.217210622,0.091337978,1.59855751,1.308237809,-0.124568973,-0.427693355,0.211472992
18.0184,0,0,1,0,0,0,0,0,9.98,38.89,20.6784,36.1537,11.39999962,33.91,20,79.99,890.87,37.32,23.37,44.52,679.86,1.727972879,1.208295059,-1.917900483,-0.480882338,-0.397085211,-1.100853166,-0.217210622,0.091337978,1.644465787,1.416576498,-2.398348638,-0.391990332,0.208396186
18.0618,0,0,1,0,0,0,0,0,10,38.99,24.0624,35.6757,11.60000038,55.72,20.01,79.99,888.82,31.55,24.94,46.91,679.86,1.740667555,1.239663569,-1.631414335,-0.538560879,-0.113210831,0.86156795,-0.214070654,0.091337978,1.620084449,0.943005106,-2.278394536,-0.286644377,0.208396186
18.1622,0,0,1,0,0,0,0,0,10.06,38.79,25.5381,35.5984,11.60000038,40.27,20,79.99,889.67,26.45,45.42,48.33,679.97,1.778751581,1.176926549,-1.506483008,-0.547888392,-0.113210831,-0.528592814,-0.217210622,0.091337978,1.630193784,0.524423806,-0.713642939,-0.224053893,0.210177494
18.1717,0,0,1,0,0,0,0,0,10.07,39.52,19.7728,35.1363,11.89999962,9.44,20,79.97,887.7,28.5,43.08,49.4,680.04,1.785098919,1.405916673,-1.994567697,-0.603648337,0.312598043,-3.302615877,-0.217210622,0.088375274,1.606763912,0.692677073,-0.892428034,-0.176890641,0.211311055
18.263,0,0,1,0,0,0,0,0,10.12,39.33,23.2194,35.7388,11.89999962,9.91,20,79.99,880.85,26.68,56.52,49.48,680.02,1.816835607,1.346316504,-1.702781895,-0.530946829,0.312598043,-3.260326196,-0.217210622,0.091337978,1.525294561,0.543301002,0.134440202,-0.173364417,0.21098718
18.3179,0,0,1,0,0,0,0,0,10.15,39.37,22.2999,35.4673,11.80000019,9.92,20,79.97,883.65,26.48,63.21,49.69,680.03,1.83587762,1.358863908,-1.78062587,-0.563707757,0.170662201,-3.259426416,-0.217210622,0.088375274,1.558595901,0.526886049,0.645582204,-0.164108077,0.211149117
18.4175,0,0,1,0,0,0,0,0,10.2,39.43,16.0576,35.242,11.89999962,10.84,20,80,889.09,26.58,70.48,50.24,680.01,1.867614308,1.377685014,-2.309092915,-0.590893898,0.312598043,-3.176646616,-0.217210622,0.09281933,1.623295649,0.535093525,1.201038459,-0.139865284,0.210825243
18.5048,0,0,1,0,0,0,0,0,10.25,39.18,25.5444,34.6391,11.89999962,13.09,20,79.97,892.82,2.78E+01,49.7,52.34,680.02,1.899350997,1.299263739,-1.505949657,-0.663643673,0.312598043,-2.97419602,-0.217210622,0.088375274,1.667657793,0.631941747,-0.386634304,-0.047301893,0.21098718
18.3614,0,0,1,0,0,0,0,0,10.17,39.83,25.9778,34.5332,12,13.83,19.99,79.99,881.16,27.63,45.31,51.72,680.32,1.848572295,1.503159054,-1.469258434,-0.676422245,0.454535233,-2.907612268,-0.22035059,0.091337978,1.528981495,0.621272028,-0.722047366,-0.074630132,0.215845295
12.7547,0,0,1,0,0,0,0,0,7.07,41.83,25.1473,34.7783,11.89999962,15.12,20,79.97,792.14,17.86,48.83,35.96,700.07,-0.119102383,2.130529256,-1.539567756,-0.646846909,0.312598043,-2.791540593,-0.217210622,0.088375274,0.470236722,-0.180598423,-0.453105686,-0.769296348,0.535671194
12.7787,0,0,1,0,0,0,0,0,7.08,42.78,26.5878,36.0259,12.19999981,40.54,20,79.96,801.57,17.65,47.49,35.34,699.88,-0.112755045,2.428530102,-1.417616428,-0.496303504,0.738408265,-0.504298742,-0.217210622,0.086893922,0.582390881,-0.197834124,-0.555486894,-0.796624587,0.532594388
13.0081,0,0,1,0,0,0,0,0,7.21,42.87,21.4646,35.9382,12.19999981,42.16,20,79.99,812.72,17.37,42.79,34.46,700.04,-0.030239655,2.456761761,-1.851341555,-0.506885948,0.738408265,-0.358534312,-0.217210622,0.091337978,0.715001578,-0.220815058,-0.914585161,-0.835413056,0.535185383
13.4719,0,0,1,0,0,0,0,0,7.46,44.01,24.8406,35.3541,12,30.88,20,79.98,829.24,18.26,48.2,35.71,699.92,0.128443787,2.814362776,-1.56553268,-0.577367194,0.454535233,-1.373486636,-0.217210622,0.089856626,0.911479489,-0.147768517,-0.501240134,-0.780315799,0.533242137
13.4933,0,0,1,0,0,0,0,0,7.47,43.3,27.3212,36.1273,12,47.61,20,80.01,845.94,18.82,46.58,35.91,707.77,0.134791124,2.591646354,-1.355527497,-0.484067931,0.454535233,0.131846021,-0.217210622,0.094300682,1.1100982,-0.101806649,-0.62501443,-0.771500238,0.660362811
13.3989,0,0,1,0,0,0,0,0,7.42,41.96,26.0642,35.8497,12.30000019,28.39,20,79.96,865.55,17.88,52.72,36.22,719.99,0.103054436,2.171308319,-1.461943894,-0.517564924,0.880345455,-1.597531963,-0.217210622,0.086893922,1.343326519,-0.178956928,-0.155894567,-0.757836118,0.858250025
13.394,0,0,1,0,0,0,0,0,7.42,40.77,22.6529,35.7658,12.10000038,48.22,20,79.94,869.27,18.61,49.49,36.63,720.01,0.103054436,1.798023049,-1.750741233,-0.527688836,0.596472423,0.186732628,-0.217210622,0.083931217,1.387569729,-0.11904235,-0.40267912,-0.739764218,0.8585739
13.4667,0,0,1,0,0,0,0,0,7.46,40.36,30.6003,36.0725,12,19.32,20,79.97,860.3,19.46,41.81,38.35,720.02,0.128443787,1.669412158,-1.077922081,-0.49068045,0.454535233,-2.413632813,-0.217210622,0.088375274,1.280886505,-0.0492788,-0.989460969,-0.663950392,0.858735837
13.4752,0,0,1,0,0,0,0,0,7.46,40.79,35.2736,35.7178,12,58.43,20,79.98,852.61,18.71,39.46,37.72,720.04,0.128443787,1.804296751,-0.68228505,-0.533480823,0.454535233,1.105408446,-0.217210622,0.089856626,1.189426751,-0.110834873,-1.169010103,-0.69171941,0.859059711
12.8864,0,0,1,0,0,0,0,0,7.14,41.54,29.4969,35.8927,12,73.03,20,79.99,844.24,16.97,42.9,34.48,719.99,-0.074671019,2.039560577,-1.171334852,-0.512376269,0.454535233,2.419087872,-0.217210622,0.091337978,1.089879529,-0.253644964,-0.906180733,-0.8345315,0.858250025
12.4308,0,0,1,0,0,0,0,0,6.89,40.34,26.6676,36.5771,12.10000038,46.2,20,79.99,839.37,16.62,43.39,32.29,719.94,-0.233354461,1.663138456,-1.410860637,-0.429792182,0.596472423,0.004976981,-0.217210622,0.091337978,1.031958982,-0.282371131,-0.868742829,-0.931061894,0.857440339
